# 3d layout of every node in the WeakC4 graph.
# Format: one line per node: position,x,y,z. The root's position is empty.

,0.0,0.0,0.0
4361756751,105.51707095000702,1.2170389549410678,63.067308232378714
4361756753,108.66238616576763,-2.8833517550077796,60.91543575686515
4361756754,109.65423685847406,3.914942813612565,63.06131123685752
4361756755,105.5663627335091,0.12549073721570733,66.61740933258012
4361756756,112.18382169785832,2.4791531356463374,64.29751632492187
4361756757,107.9563156469621,3.0291413765661415,66.57528918869383
4362,89.76204361253376,15.137425340579505,43.89869889189021
43627,95.31340865998683,6.729155999351133,53.511849559813506
436275,101.14995281035625,-0.969962152200985,61.78530302770346
4362756,102.01905833965067,-11.588546414167002,74.16301523011295
43627561,107.09778255723435,-5.659065367904001,64.65894875448895
43627562,102.51706888729458,-11.394696510249839,73.87695736864892
43627563,108.4043888140281,-10.96750692065461,63.83371724985392
436275635,121.94196870988623,3.7134657490685763,66.53880027740092
4362756351,110.75387200033816,-10.85942561067451,61.97040022682247
4362756352,111.12837401460168,-13.031768255639653,69.36517961436965
4362756353,112.68631472345827,-13.581999932577277,63.36367763770107
4362756354,110.68312751620041,-14.005827995842077,66.19052681057396
4362756355,115.19554222026169,-13.839635576393254,67.33153916344564
4362756356,121.85772168998933,-8.9972622212904,72.97897352590226
436275635654,125.35374042237052,-6.061169147490238,70.07540211236807
4362756357,108.09704103991045,-9.31505666779754,69.13090812159281
43627564,108.64279989648372,-18.35229386885474,61.00186665885034
436275644,104.08521737932634,-20.201660903444175,54.255927698901395
4362756441,110.54089606898103,-29.259108006783375,52.06046635054447
4362756442,106.66459964244203,-33.17288586724414,52.90155994448367
4362756444,112.06625591644097,-32.2383981269055,54.08317390856884
43627564446,115.9456351698557,-38.12166586046319,55.158268944038866
436275644466,119.15678105215845,-45.13682686953538,54.47672808155025
4362756444663,123.21798495334309,-42.39655561483232,61.307819560079714
43627564446631,123.45846596387608,-54.625319977489056,54.19504756953487
43627564446632,122.09557586998241,-51.0073146743214,52.126084013374616
43627564446633,126.22765641877818,-55.424102110058335,56.46307054347715
436275644466333,129.78929886539427,-59.086499867946735,58.304005498169
4362756444663335,131.34285123060064,-64.5742264032021,57.988841747059546
43627564446633355,136.8423140038771,-64.58014519537201,60.73747908926243
436275644466333551,131.5980974764476,-70.89246538438029,57.813528413031584
436275644466333552,137.4203222173752,-72.5751936410549,60.018265968050336
4362756444663335521,135.22227363310998,-67.82642491560817,57.36068382902317
43627564446633355211,141.79053090529342,-77.71509609507403,60.14860693390646
43627564446633355212,141.900727433234,-79.91435038467138,64.35484731928402
